session,id,start,end,last_interaction,started_by,context,final_summary,channel,active,busy,multi_message,experience,human_mode,thread_id,assistant_id,agent_id,csat,current_agent,agent_input_thread,contact_id,tenant_id
57712369-8216-446a-b9db-0cd76dbcf33e,57712369-8216-446a-b9db-0cd76dbcf33e,2026-03-12 23:18:20.802697+00:00,2026-03-13 00:37:09.892141+00:00,2026-03-12 23:18:20.852678+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
c1e7438b-2036-4ffe-9e94-4fa234d1d0dd,c1e7438b-2036-4ffe-9e94-4fa234d1d0dd,2026-03-12 23:18:30.701655+00:00,2026-03-13 00:37:11.891514+00:00,2026-03-12 23:18:30.759081+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
fdd3fb96-48eb-41d1-a124-45aeb006ee6e,fdd3fb96-48eb-41d1-a124-45aeb006ee6e,2026-03-12 23:22:36.789298+00:00,2026-03-13 00:37:11.245899+00:00,2026-03-12 23:22:36.833614+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
6d218b83-14bb-4c44-a658-2d6ff97efd82,6d218b83-14bb-4c44-a658-2d6ff97efd82,2026-03-12 23:13:25.810200+00:00,2026-03-13 01:50:26.855938+00:00,2026-03-12 23:13:25.921310+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
9c6a062b-0ab7-4122-9aca-d2d7c5f5e047,9c6a062b-0ab7-4122-9aca-d2d7c5f5e047,2026-03-12 23:28:17.816046+00:00,2026-03-12 23:33:17.898910+00:00,2026-03-12 23:28:17.827139+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
5d0af586-5e73-437f-a112-9b112c251164,5d0af586-5e73-437f-a112-9b112c251164,2026-03-12 23:33:16.954326+00:00,2026-03-12 23:38:17.026126+00:00,2026-03-12 23:33:16.963162+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
fc686a09-15c8-4a36-942d-d2b55f802a70,fc686a09-15c8-4a36-942d-d2b55f802a70,2026-03-12 23:33:17.290943+00:00,2026-03-12 23:38:17.407171+00:00,2026-03-12 23:33:17.321868+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
1c894bab-f6bc-4d91-871b-5a564ab13dd7,1c894bab-f6bc-4d91-871b-5a564ab13dd7,2026-03-12 23:33:17.706093+00:00,2026-03-12 23:38:17.881993+00:00,2026-03-12 23:33:17.739324+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
789e909c-9d78-44c3-b13c-808c3138ecc2,789e909c-9d78-44c3-b13c-808c3138ecc2,2026-03-12 23:33:19.766291+00:00,2026-03-12 23:38:19.952406+00:00,2026-03-12 23:33:19.814619+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
af18e8ad-f8d1-4473-a593-97e9e0403e6c,af18e8ad-f8d1-4473-a593-97e9e0403e6c,2026-03-12 23:38:15.046152+00:00,2026-03-12 23:43:15.236004+00:00,2026-03-12 23:38:15.088765+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
00b141bf-3d1e-4c2a-ae30-7b54dbff73ee,00b141bf-3d1e-4c2a-ae30-7b54dbff73ee,2026-03-12 23:38:17.768786+00:00,2026-03-12 23:43:17.936868+00:00,2026-03-12 23:38:17.818799+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
3a3b69a4-2941-4dcc-b7b0-5e2b053da9f0,3a3b69a4-2941-4dcc-b7b0-5e2b053da9f0,2026-03-12 23:38:18.802512+00:00,2026-03-12 23:43:19.005849+00:00,2026-03-12 23:38:18.837519+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
33403745-80d6-424b-80d1-24e53f8a573d,33403745-80d6-424b-80d1-24e53f8a573d,2026-03-12 23:38:19.026620+00:00,2026-03-12 23:43:19.157836+00:00,2026-03-12 23:38:19.060490+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
77575e9a-d3a9-4a0e-b78b-0557b11a41b1,77575e9a-d3a9-4a0e-b78b-0557b11a41b1,2026-03-12 23:38:19.756002+00:00,2026-03-12 23:43:19.918710+00:00,2026-03-12 23:38:19.793891+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
7654156b-1c4a-44e3-9d66-792c6f35335e,7654156b-1c4a-44e3-9d66-792c6f35335e,2026-03-12 23:38:20.237250+00:00,2026-03-12 23:43:20.401248+00:00,2026-03-12 23:38:20.279271+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
c93fc1a9-671a-488c-bb9e-d86163852ef0,c93fc1a9-671a-488c-bb9e-d86163852ef0,2026-03-12 23:38:21.652869+00:00,2026-03-12 23:43:21.946372+00:00,2026-03-12 23:38:21.676466+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
a9a3469b-82e5-4b15-b698-0b1d8947c79f,a9a3469b-82e5-4b15-b698-0b1d8947c79f,2026-03-12 23:43:16.994169+00:00,2026-03-12 23:48:17.210633+00:00,2026-03-12 23:43:17.021507+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
3ce932d3-e957-4a56-b314-95a3a5e9f9f0,3ce932d3-e957-4a56-b314-95a3a5e9f9f0,2026-03-12 23:43:19.701441+00:00,2026-03-12 23:48:19.861679+00:00,2026-03-12 23:43:19.723981+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
a561885d-05ef-4987-a673-7843178fdab2,a561885d-05ef-4987-a673-7843178fdab2,2026-03-12 23:43:21.037782+00:00,2026-03-12 23:48:21.185153+00:00,2026-03-12 23:43:21.059966+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
f4a38df8-59af-46cc-8d77-ffd4dd04c0d2,f4a38df8-59af-46cc-8d77-ffd4dd04c0d2,2026-03-12 23:43:20.909705+00:00,2026-03-12 23:48:21.201637+00:00,2026-03-12 23:43:20.945971+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
c9efa30a-31ce-466a-80bb-3a20d5bf1c16,c9efa30a-31ce-466a-80bb-3a20d5bf1c16,2026-03-12 23:43:21.849308+00:00,2026-03-12 23:48:21.995666+00:00,2026-03-12 23:43:21.894633+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
ff657ab1-247f-44fc-8267-f3895cc54dcc,ff657ab1-247f-44fc-8267-f3895cc54dcc,2026-03-12 23:43:22.803376+00:00,2026-03-12 23:48:22.950025+00:00,2026-03-12 23:43:22.833027+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
b91bc86f-4672-4062-af95-7ea1aa0ecfb0,b91bc86f-4672-4062-af95-7ea1aa0ecfb0,2026-03-12 23:43:23.712225+00:00,2026-03-12 23:48:24.105283+00:00,2026-03-12 23:43:23.729859+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
03b26bd6-c0e2-4dd8-8772-ef8140d00dd6,03b26bd6-c0e2-4dd8-8772-ef8140d00dd6,2026-03-12 23:48:18.945424+00:00,2026-03-12 23:53:19.128483+00:00,2026-03-12 23:48:18.979812+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
19385164-bfea-4f8e-bb7a-ddf2b187cc28,19385164-bfea-4f8e-bb7a-ddf2b187cc28,2026-03-12 23:48:23.928476+00:00,2026-03-12 23:53:24.112085+00:00,2026-03-12 23:48:23.978267+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
a8e0effb-607f-4d1a-9776-183e0f04ad14,a8e0effb-607f-4d1a-9776-183e0f04ad14,2026-03-12 23:48:24.449042+00:00,2026-03-12 23:53:24.666103+00:00,2026-03-12 23:48:24.481063+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
2e23aebb-f8e3-4358-9fc2-1e2c05c614cd,2e23aebb-f8e3-4358-9fc2-1e2c05c614cd,2026-03-12 23:48:24.785637+00:00,2026-03-12 23:53:24.962560+00:00,2026-03-12 23:48:24.825562+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
980bedb8-1bf4-47e2-ba21-ceb1510cc097,980bedb8-1bf4-47e2-ba21-ceb1510cc097,2026-03-12 23:48:25.734000+00:00,2026-03-12 23:53:25.914099+00:00,2026-03-12 23:48:25.775787+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
ca854349-8f45-42eb-a726-91d434306800,ca854349-8f45-42eb-a726-91d434306800,2026-03-12 23:48:26.686570+00:00,2026-03-12 23:53:26.886962+00:00,2026-03-12 23:48:26.710791+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
720ee374-14d7-4d88-913e-449343f1fc5f,720ee374-14d7-4d88-913e-449343f1fc5f,2026-03-12 23:53:20.808798+00:00,2026-03-12 23:58:20.964467+00:00,2026-03-12 23:53:20.868166+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6,1
60c84652-d9e5-4255-a010-1731712c95ae,60c84652-d9e5-4255-a010-1731712c95ae,2026-03-12 23:53:25.782067+00:00,2026-03-12 23:58:25.941683+00:00,2026-03-12 23:53:25.822389+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
a22b6773-9a45-4adc-a2c8-981281388ee6,a22b6773-9a45-4adc-a2c8-981281388ee6,2026-03-12 23:53:26.928729+00:00,2026-03-12 23:58:27.093476+00:00,2026-03-12 23:53:26.966922+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
7330c007-aaf9-4662-9d59-7c9d7c667201,7330c007-aaf9-4662-9d59-7c9d7c667201,2026-03-12 23:53:27.794368+00:00,2026-03-12 23:58:27.966424+00:00,2026-03-12 23:53:27.839457+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
03e72f1d-e85e-4f78-80de-b8d480b1cf97,03e72f1d-e85e-4f78-80de-b8d480b1cf97,2026-03-12 23:58:27.700745+00:00,2026-03-13 00:03:27.815100+00:00,2026-03-12 23:58:27.718694+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
fb234044-d21f-405a-9335-5425229ab208,fb234044-d21f-405a-9335-5425229ab208,2026-03-12 23:58:29.043158+00:00,2026-03-13 00:03:29.200222+00:00,2026-03-12 23:58:29.095819+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
cc014b21-fc35-4ed7-ab9e-4aaae64e8f44,cc014b21-fc35-4ed7-ab9e-4aaae64e8f44,2026-03-12 23:58:29.772037+00:00,2026-03-13 00:03:30.028315+00:00,2026-03-12 23:58:29.785741+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
03dae43a-9233-4c95-9633-f16f5619268c,03dae43a-9233-4c95-9633-f16f5619268c,2026-03-13 00:03:29.877749+00:00,2026-03-13 00:08:30.069052+00:00,2026-03-13 00:03:29.920081+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
f203db1e-0f62-4f8f-8364-bfcceaa19a34,f203db1e-0f62-4f8f-8364-bfcceaa19a34,2026-03-13 00:03:30.881924+00:00,2026-03-13 00:08:31.009438+00:00,2026-03-13 00:03:30.903895+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
be4c39ac-256c-4625-93d5-407d3297d87c,be4c39ac-256c-4625-93d5-407d3297d87c,2026-03-12 23:53:28.799118+00:00,2026-03-13 01:10:32.023854+00:00,2026-03-12 23:53:28.812934+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
006ccf65-7cd7-4254-bb0c-4ddcbc8307b4,006ccf65-7cd7-4254-bb0c-4ddcbc8307b4,2026-03-12 23:58:30.799471+00:00,2026-03-13 00:03:30.954649+00:00,2026-03-12 23:58:30.824636+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
55d7d7a5-d198-4164-9225-074cb2325be7,55d7d7a5-d198-4164-9225-074cb2325be7,2026-03-13 00:03:31.982314+00:00,2026-03-13 00:08:32.140200+00:00,2026-03-13 00:03:32.025053+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
dc03b57f-1915-45ef-94c4-96e400712226,dc03b57f-1915-45ef-94c4-96e400712226,2026-03-13 00:03:32.800768+00:00,2026-03-13 00:08:33.165692+00:00,2026-03-13 00:03:32.836669+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
17dc610d-0955-48e6-8449-a49b1272f3a4,17dc610d-0955-48e6-8449-a49b1272f3a4,2026-03-13 00:08:31.766570+00:00,2026-03-13 00:13:31.944628+00:00,2026-03-13 00:08:31.811295+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
463172cf-cb06-4ce7-8fec-70d774baea3c,463172cf-cb06-4ce7-8fec-70d774baea3c,2026-03-13 00:08:32.877358+00:00,2026-03-13 00:13:33.124751+00:00,2026-03-13 00:08:32.927414+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
8889b9e9-a904-4a56-abdd-5242f0af5f8e,8889b9e9-a904-4a56-abdd-5242f0af5f8e,2026-03-13 00:08:33.123910+00:00,2026-03-13 00:13:33.214781+00:00,2026-03-13 00:08:33.130111+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
fc6f58d4-3543-463c-a5e6-fb5e35b40457,fc6f58d4-3543-463c-a5e6-fb5e35b40457,2026-03-13 00:08:33.972496+00:00,2026-03-13 00:13:34.201791+00:00,2026-03-13 00:08:34.027767+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
6a07043b-e2c5-4e03-b2a4-b17659bfcca7,6a07043b-e2c5-4e03-b2a4-b17659bfcca7,2026-03-13 00:08:34.847185+00:00,2026-03-13 00:13:35.119136+00:00,2026-03-13 00:08:34.898068+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
590088f8-c127-4202-acca-406eb9a779ca,590088f8-c127-4202-acca-406eb9a779ca,2026-03-13 00:13:33.845622+00:00,2026-03-13 00:18:34.091161+00:00,2026-03-13 00:13:33.905766+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
57a88907-d5fb-425d-98a3-28912f23f283,57a88907-d5fb-425d-98a3-28912f23f283,2026-03-13 00:13:34.957980+00:00,2026-03-13 00:18:35.106023+00:00,2026-03-13 00:13:34.984165+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
41800e14-d342-468e-a121-7f666e5ce4d9,41800e14-d342-468e-a121-7f666e5ce4d9,2026-03-13 00:13:36.836851+00:00,2026-03-13 00:18:37.001758+00:00,2026-03-13 00:13:36.891318+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
88251b6b-c5ad-494f-b01e-a9ff4257cb5f,88251b6b-c5ad-494f-b01e-a9ff4257cb5f,2026-03-13 00:23:41.812877+00:00,2026-03-13 00:28:42.018168+00:00,2026-03-13 00:23:41.855098+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
cd71b386-1b3d-4cf0-b031-b1778b90d7ef,cd71b386-1b3d-4cf0-b031-b1778b90d7ef,2026-03-13 00:13:37.144887+00:00,2026-03-13 00:18:37.215578+00:00,2026-03-13 00:13:37.158508+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
ae44436c-805f-4e3a-a9f1-7dfdb25e3e34,ae44436c-805f-4e3a-a9f1-7dfdb25e3e34,2026-03-13 00:28:43.808937+00:00,2026-03-13 00:32:00.259789+00:00,2026-03-13 00:28:43.844355+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
72ac45af-3506-41ee-85b3-5353f0732b91,72ac45af-3506-41ee-85b3-5353f0732b91,2026-03-13 01:05:38.966133+00:00,2026-03-13 01:10:39.029959+00:00,2026-03-13 01:05:38.969521+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
90a1f160-c8fa-4088-af17-b2540c345ddf,90a1f160-c8fa-4088-af17-b2540c345ddf,2026-03-13 00:18:39.309081+00:00,2026-03-13 00:23:39.442807+00:00,2026-03-13 00:18:39.328825+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
5f2c0444-e794-4e0a-9986-710a45a7a4f1,5f2c0444-e794-4e0a-9986-710a45a7a4f1,2026-03-13 01:05:40.669432+00:00,2026-03-13 01:10:40.921659+00:00,2026-03-13 01:05:40.676542+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
900d4b8e-692c-4615-9296-c365342df42c,900d4b8e-692c-4615-9296-c365342df42c,2026-03-13 01:05:42.348400+00:00,2026-03-13 01:10:42.460595+00:00,2026-03-13 01:05:42.352403+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
9ae1b9d4-bc81-443e-a5ca-4f78d1dfc76d,9ae1b9d4-bc81-443e-a5ca-4f78d1dfc76d,2026-03-13 00:32:10.899527+00:00,2026-03-13 00:37:11.075348+00:00,2026-03-13 00:32:10.926078+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
745a0782-ab46-440b-95ab-00c03a3f6f12,745a0782-ab46-440b-95ab-00c03a3f6f12,2026-03-13 00:13:37.022998+00:00,2026-03-13 00:32:55.418529+00:00,2026-03-13 00:13:37.040120+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,31ace4e4-73a9-4f90-b258-02853d2abddb,1
c97221d3-0014-4e87-a368-eede8e1256b7,c97221d3-0014-4e87-a368-eede8e1256b7,2026-03-13 00:33:09.735634+00:00,2026-03-13 00:33:12.800923+00:00,2026-03-13 00:33:09.739314+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
005a702d-07b1-4caa-817b-0acb5b2c85e8,005a702d-07b1-4caa-817b-0acb5b2c85e8,2026-03-13 01:05:38.703090+00:00,2026-03-13 01:10:38.866520+00:00,2026-03-13 01:05:38.730051+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
f836a258-9cc3-4352-83bd-6c36e4f18b9d,f836a258-9cc3-4352-83bd-6c36e4f18b9d,2026-03-13 01:10:33.813446+00:00,2026-03-13 01:11:24.664154+00:00,2026-03-13 01:10:33.817677+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,51a4ed45-47c2-4157-bbf6-e55c192e4546,1
6a510ab4-9afe-4fa8-9785-6748f05faff2,6a510ab4-9afe-4fa8-9785-6748f05faff2,2026-03-13 01:10:44.740914+00:00,2026-03-13 01:12:47.900827+00:00,2026-03-13 01:10:44.767269+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
9d0fac05-4ff7-4a51-b233-a497d333ea7b,9d0fac05-4ff7-4a51-b233-a497d333ea7b,2026-03-13 01:10:42.791073+00:00,2026-03-13 01:12:47.913411+00:00,2026-03-13 01:10:42.836944+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
0dda4dcd-c5fd-4ad6-b7d6-0fcbddd1f242,0dda4dcd-c5fd-4ad6-b7d6-0fcbddd1f242,2026-03-13 01:10:41.185623+00:00,2026-03-13 01:12:47.922221+00:00,2026-03-13 01:10:41.235555+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
dca3a2a8-a1d6-472f-bb2a-7ac80eca9d64,dca3a2a8-a1d6-472f-bb2a-7ac80eca9d64,2026-03-13 01:10:40.822350+00:00,2026-03-13 01:12:47.931863+00:00,2026-03-13 01:10:40.873886+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,ebd11a6f-a0db-404d-abb7-2543d4cbf5af,1
09984d3c-f6b4-4859-b005-d69c93f62534,09984d3c-f6b4-4859-b005-d69c93f62534,2026-03-13 01:12:57.786548+00:00,2026-03-13 01:17:57.947302+00:00,2026-03-13 01:12:57.808449+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,6fcfe53c-1de8-48f1-b812-4035b1fd6016,1
7d51fd31-ec9e-4711-a531-8b1edf9c5f25,7d51fd31-ec9e-4711-a531-8b1edf9c5f25,2026-03-13 01:12:58.037051+00:00,2026-03-13 01:17:58.145782+00:00,2026-03-13 01:12:58.063237+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,544eeef0-9687-4094-830d-ed15fbaa5063,1
09684f95-ee35-410e-a504-a1b7bbbf86e6,09684f95-ee35-410e-a504-a1b7bbbf86e6,2026-03-13 01:12:58.266617+00:00,2026-03-13 01:17:58.384521+00:00,2026-03-13 01:12:58.295174+00:00,user,,,shopify_webchat,False,False,False,,False,,,b1e1211b-8006-40a4-b66c-6f4952865d32,,Sommelier,,f9e15981-4a53-47d6-a1bc-1ef5096003cb,1
